Technology,Year,Factor_Type,Job_Type,Unit,Value_Numeric,Value,Source,Default_Source,Default_Source_Note,lifetime_years,lifetime_source_year,construction_time_years,construction_time_source_year,construction_time_source,technology_sheet,assumption_mapping_type,assumption_notes,Method_Applied,Mapped_Rutovitz_Tech,Rutovitz_2030_Factor,Mapped_Catalogue_Tech,Learning_Rate,Projection_Input,Base_Year,Projected_Year,Projected_Value,Interpolation_Method
Rooftop solar PV,2029,O&M,Direct,job/MW,0.264705882353,0.264705882353,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2029,0.264705882353,Linear interpolation between known datapoints
Rooftop solar PV,2029,O&M,Indirect,job/MW,0.0926470588235,0.0926470588235,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2029,0.0926470588235,Linear interpolation between known datapoints
Rooftop solar PV,2029,O&M,Induced,job/MW,0.0891176470588,0.0891176470588,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2029,0.0891176470588,Linear interpolation between known datapoints
Rooftop solar PV,2030,Construction&Manufacturing,Direct,job-yr/MW,6.43422007631,6.43422007631,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,CAPEX/OPEX ratio projection,,,Residential PV (rooftop),,CAPEX 2030/2024=0.6897748795362156,2024,2030,6.43422007631,Known datapoint
Rooftop solar PV,2030,Construction&Manufacturing,Indirect,job-yr/MW,7.44956869899,7.44956869899,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,CAPEX/OPEX ratio projection,,,Residential PV (rooftop),,CAPEX 2030/2024=0.6897748795362156,2024,2030,7.44956869899,Known datapoint
Rooftop solar PV,2030,Construction&Manufacturing,Induced,job-yr/MW,6.89774879536,6.89774879536,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,CAPEX/OPEX ratio projection,,,Residential PV (rooftop),,CAPEX 2030/2024=0.6897748795362156,2024,2030,6.89774879536,Known datapoint
Rooftop solar PV,2030,O&M,Direct,job/MW,0.257647058824,0.257647058824,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,CAPEX/OPEX ratio projection,,,Residential PV (rooftop),,OPEX 2030/2024=0.8588235294117647,2024,2030,0.257647058824,Known datapoint
Rooftop solar PV,2030,O&M,Indirect,job/MW,0.0901764705882,0.0901764705882,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,CAPEX/OPEX ratio projection,,,Residential PV (rooftop),,OPEX 2030/2024=0.8588235294117647,2024,2030,0.0901764705882,Known datapoint
Rooftop solar PV,2030,O&M,Induced,job/MW,0.0867411764706,0.0867411764706,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,CAPEX/OPEX ratio projection,,,Residential PV (rooftop),,OPEX 2030/2024=0.8588235294117647,2024,2030,0.0867411764706,Known datapoint
Rooftop solar PV,2031,Construction&Manufacturing,Direct,job-yr/MW,6.32853712553,6.32853712553,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2031,6.32853712553,Linear interpolation between known datapoints
Rooftop solar PV,2031,Construction&Manufacturing,Indirect,job-yr/MW,7.32720850725,7.32720850725,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2031,7.32720850725,Linear interpolation between known datapoints
Rooftop solar PV,2031,Construction&Manufacturing,Induced,job-yr/MW,6.78445232153,6.78445232153,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2031,6.78445232153,Linear interpolation between known datapoints
Rooftop solar PV,2031,O&M,Direct,job/MW,0.255617647059,0.255617647059,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2031,0.255617647059,Linear interpolation between known datapoints
Rooftop solar PV,2031,O&M,Indirect,job/MW,0.0894661764706,0.0894661764706,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2031,0.0894661764706,Linear interpolation between known datapoints
Rooftop solar PV,2031,O&M,Induced,job/MW,0.0860579411765,0.0860579411765,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2031,0.0860579411765,Linear interpolation between known datapoints
Rooftop solar PV,2032,Construction&Manufacturing,Direct,job-yr/MW,6.22285417474,6.22285417474,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2032,6.22285417474,Linear interpolation between known datapoints
Rooftop solar PV,2032,Construction&Manufacturing,Indirect,job-yr/MW,7.20484831552,7.20484831552,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2032,7.20484831552,Linear interpolation between known datapoints
Rooftop solar PV,2032,Construction&Manufacturing,Induced,job-yr/MW,6.6711558477,6.6711558477,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2032,6.6711558477,Linear interpolation between known datapoints
Rooftop solar PV,2032,O&M,Direct,job/MW,0.253588235294,0.253588235294,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2032,0.253588235294,Linear interpolation between known datapoints
Rooftop solar PV,2032,O&M,Indirect,job/MW,0.0887558823529,0.0887558823529,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2032,0.0887558823529,Linear interpolation between known datapoints
Rooftop solar PV,2032,O&M,Induced,job/MW,0.0853747058824,0.0853747058824,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2032,0.0853747058824,Linear interpolation between known datapoints
Rooftop solar PV,2033,Construction&Manufacturing,Direct,job-yr/MW,6.11717122395,6.11717122395,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2033,6.11717122395,Linear interpolation between known datapoints
Rooftop solar PV,2033,Construction&Manufacturing,Indirect,job-yr/MW,7.08248812378,7.08248812378,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2033,7.08248812378,Linear interpolation between known datapoints
Rooftop solar PV,2033,Construction&Manufacturing,Induced,job-yr/MW,6.55785937387,6.55785937387,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2033,6.55785937387,Linear interpolation between known datapoints
Rooftop solar PV,2033,O&M,Direct,job/MW,0.251558823529,0.251558823529,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2033,0.251558823529,Linear interpolation between known datapoints
Rooftop solar PV,2033,O&M,Indirect,job/MW,0.0880455882353,0.0880455882353,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2033,0.0880455882353,Linear interpolation between known datapoints
Rooftop solar PV,2033,O&M,Induced,job/MW,0.0846914705882,0.0846914705882,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2033,0.0846914705882,Linear interpolation between known datapoints
Rooftop solar PV,2034,Construction&Manufacturing,Direct,job-yr/MW,6.01148827316,6.01148827316,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2034,6.01148827316,Linear interpolation between known datapoints
Rooftop solar PV,2034,Construction&Manufacturing,Indirect,job-yr/MW,6.96012793205,6.96012793205,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2034,6.96012793205,Linear interpolation between known datapoints
Rooftop solar PV,2034,Construction&Manufacturing,Induced,job-yr/MW,6.44456290004,6.44456290004,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2034,6.44456290004,Linear interpolation between known datapoints
Rooftop solar PV,2034,O&M,Direct,job/MW,0.249529411765,0.249529411765,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2034,0.249529411765,Linear interpolation between known datapoints
Rooftop solar PV,2034,O&M,Indirect,job/MW,0.0873352941176,0.0873352941176,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2034,0.0873352941176,Linear interpolation between known datapoints
Rooftop solar PV,2034,O&M,Induced,job/MW,0.0840082352941,0.0840082352941,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2034,0.0840082352941,Linear interpolation between known datapoints
Rooftop solar PV,2035,Construction&Manufacturing,Direct,job-yr/MW,5.90580532237,5.90580532237,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2035,5.90580532237,Linear interpolation between known datapoints
Rooftop solar PV,2035,Construction&Manufacturing,Indirect,job-yr/MW,6.83776774031,6.83776774031,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2035,6.83776774031,Linear interpolation between known datapoints
Rooftop solar PV,2035,Construction&Manufacturing,Induced,job-yr/MW,6.33126642621,6.33126642621,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2035,6.33126642621,Linear interpolation between known datapoints
Rooftop solar PV,2035,O&M,Direct,job/MW,0.2475,0.2475,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2035,0.2475,Linear interpolation between known datapoints
Rooftop solar PV,2035,O&M,Indirect,job/MW,0.086625,0.086625,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2035,0.086625,Linear interpolation between known datapoints
Rooftop solar PV,2035,O&M,Induced,job/MW,0.083325,0.083325,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2035,0.083325,Linear interpolation between known datapoints
Rooftop solar PV,2036,Construction&Manufacturing,Direct,job-yr/MW,5.80012237158,5.80012237158,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2036,5.80012237158,Linear interpolation between known datapoints
Rooftop solar PV,2036,Construction&Manufacturing,Indirect,job-yr/MW,6.71540754857,6.71540754857,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2036,6.71540754857,Linear interpolation between known datapoints
Rooftop solar PV,2036,Construction&Manufacturing,Induced,job-yr/MW,6.21796995238,6.21796995238,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2036,6.21796995238,Linear interpolation between known datapoints
Rooftop solar PV,2036,O&M,Direct,job/MW,0.245470588235,0.245470588235,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2036,0.245470588235,Linear interpolation between known datapoints
Rooftop solar PV,2036,O&M,Indirect,job/MW,0.0859147058824,0.0859147058824,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2036,0.0859147058824,Linear interpolation between known datapoints
Rooftop solar PV,2036,O&M,Induced,job/MW,0.0826417647059,0.0826417647059,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2036,0.0826417647059,Linear interpolation between known datapoints
Rooftop solar PV,2037,Construction&Manufacturing,Direct,job-yr/MW,5.69443942079,5.69443942079,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2037,5.69443942079,Linear interpolation between known datapoints
Rooftop solar PV,2037,Construction&Manufacturing,Indirect,job-yr/MW,6.59304735684,6.59304735684,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2037,6.59304735684,Linear interpolation between known datapoints
Rooftop solar PV,2037,Construction&Manufacturing,Induced,job-yr/MW,6.10467347855,6.10467347855,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2037,6.10467347855,Linear interpolation between known datapoints
Rooftop solar PV,2037,O&M,Direct,job/MW,0.243441176471,0.243441176471,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2037,0.243441176471,Linear interpolation between known datapoints
Rooftop solar PV,2037,O&M,Indirect,job/MW,0.0852044117647,0.0852044117647,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2037,0.0852044117647,Linear interpolation between known datapoints
Rooftop solar PV,2037,O&M,Induced,job/MW,0.0819585294118,0.0819585294118,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2037,0.0819585294118,Linear interpolation between known datapoints
Rooftop solar PV,2038,Construction&Manufacturing,Direct,job-yr/MW,5.58875647001,5.58875647001,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2038,5.58875647001,Linear interpolation between known datapoints
Rooftop solar PV,2038,Construction&Manufacturing,Indirect,job-yr/MW,6.4706871651,6.4706871651,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2038,6.4706871651,Linear interpolation between known datapoints
Rooftop solar PV,2038,Construction&Manufacturing,Induced,job-yr/MW,5.99137700472,5.99137700472,JEDI-US,JEDI-US,,27.0,2024.0,0.1,2024.0,Colombian Technology Catalogue,2.a. Residential PV (rooftop),direct,,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2038,5.99137700472,Linear interpolation between known datapoints
